sample_id,dataset,drug_id,drug_name,cell_context,cell_type,cell_line,tissue,batch,dose,time,condition,control_sample_id,source_file,source_split,split,control,smiles,scaffold,split_random,split_cell_heldout,split_scaffold_heldout,split_cell_scaffold_heldout
"T cells, Mubritinib (TAK 165)",openproblems_neurips2023,Mubritinib (TAK 165),Mubritinib (TAK 165),T cells,T cells,PBMC,blood,de_train:train,not_available_in_de_h5ad,24h,treated,,de_train.h5ad,de_train,train,False,FC(F)(F)c1ccc(/C=C/c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,C(=C/c1nc(COc2ccc(CCCCn3ccnn3)cc2)co1)\c1ccccc1,train,test,train,excluded
"NK cells, Vanoxerine",openproblems_neurips2023,Vanoxerine,Vanoxerine,NK cells,NK cells,PBMC,blood,de_train:train,not_available_in_de_h5ad,24h,treated,,de_train.h5ad,de_train,train,False,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,train,train,test,excluded
"T cells, Vanoxerine",openproblems_neurips2023,Vanoxerine,Vanoxerine,T cells,T cells,PBMC,blood,de_train:train,not_available_in_de_h5ad,24h,treated,,de_train.h5ad,de_train,train,False,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,train,test,test,test
"NK cells, SB525334",openproblems_neurips2023,SB525334,SB525334,NK cells,NK cells,PBMC,blood,de_train:train,not_available_in_de_h5ad,24h,treated,,de_train.h5ad,de_train,train,False,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3nccnc3c2)n1,c1ccc(-c2[nH]cnc2-c2ccc3nccnc3c2)nc1,train,train,test,excluded
"T cells, SB525334",openproblems_neurips2023,SB525334,SB525334,T cells,T cells,PBMC,blood,de_train:train,not_available_in_de_h5ad,24h,treated,,de_train.h5ad,de_train,train,False,Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3nccnc3c2)n1,c1ccc(-c2[nH]cnc2-c2ccc3nccnc3c2)nc1,train,test,test,test
"NK cells, HYDROXYUREA",openproblems_neurips2023,HYDROXYUREA,HYDROXYUREA,NK cells,NK cells,PBMC,blood,de_train:train,not_available_in_de_h5ad,24h,treated,,de_train.h5ad,de_train,train,False,NC(O)=NO,,train,train,train,train
"T cells, HYDROXYUREA",openproblems_neurips2023,HYDROXYUREA,HYDROXYUREA,T cells,T cells,PBMC,blood,de_train:train,not_available_in_de_h5ad,24h,treated,,de_train.h5ad,de_train,train,False,NC(O)=NO,,train,test,train,excluded
"B cells, TIE2 Kinase Inhibitor",openproblems_neurips2023,TIE2 Kinase Inhibitor,TIE2 Kinase Inhibitor,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1ccc2cc(-c3[nH]c(-c4ccc([S+](C)[O-])cc4)nc3-c3ccncc3)ccc2c1,c1ccc(-c2nc(-c3ccncc3)c(-c3ccc4ccccc4c3)[nH]2)cc1,train,train,test,excluded
"Myeloid cells, TIE2 Kinase Inhibitor",openproblems_neurips2023,TIE2 Kinase Inhibitor,TIE2 Kinase Inhibitor,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1ccc2cc(-c3[nH]c(-c4ccc([S+](C)[O-])cc4)nc3-c3ccncc3)ccc2c1,c1ccc(-c2nc(-c3ccncc3)c(-c3ccc4ccccc4c3)[nH]2)cc1,train,train,test,excluded
"B cells, Lapatinib",openproblems_neurips2023,Lapatinib,Lapatinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,train,train,train,train
"Myeloid cells, Lapatinib",openproblems_neurips2023,Lapatinib,Lapatinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,train,train,train,train
"B cells, Atorvastatin",openproblems_neurips2023,Atorvastatin,Atorvastatin,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,train,train,train,train
"Myeloid cells, Atorvastatin",openproblems_neurips2023,Atorvastatin,Atorvastatin,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,train,train,train,train
"B cells, Clomipramine",openproblems_neurips2023,Clomipramine,Clomipramine,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,c1ccc2c(c1)CCc1ccccc1N2,train,train,train,train
"Myeloid cells, Clomipramine",openproblems_neurips2023,Clomipramine,Clomipramine,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,c1ccc2c(c1)CCc1ccccc1N2,train,train,train,train
"B cells, Ixabepilone",openproblems_neurips2023,Ixabepilone,Ixabepilone,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,O=C1CCCCCCC2O[C@H]2C[C@@H](C=Cc2cscn2)NC(=O)CCC1,train,train,test,excluded
"Myeloid cells, Ixabepilone",openproblems_neurips2023,Ixabepilone,Ixabepilone,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,O=C1CCCCCCC2O[C@H]2C[C@@H](C=Cc2cscn2)NC(=O)CCC1,test,train,test,excluded
"B cells, Protriptyline",openproblems_neurips2023,Protriptyline,Protriptyline,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CNCCCC1c2ccccc2C=Cc2ccccc21,C1=Cc2ccccc2Cc2ccccc21,train,train,train,train
"Myeloid cells, Protriptyline",openproblems_neurips2023,Protriptyline,Protriptyline,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CNCCCC1c2ccccc2C=Cc2ccccc21,C1=Cc2ccccc2Cc2ccccc21,test,train,train,train
"B cells, Phenylbutazone",openproblems_neurips2023,Phenylbutazone,Phenylbutazone,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,test,train,train,train
"Myeloid cells, Phenylbutazone",openproblems_neurips2023,Phenylbutazone,Phenylbutazone,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,train,train,train,train
"B cells, K-02288",openproblems_neurips2023,K-02288,K-02288,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc(-c2cc(-c3cccc(O)c3)cnc2N)cc(OC)c1OC,c1ccc(-c2cncc(-c3ccccc3)c2)cc1,train,train,test,excluded
"Myeloid cells, K-02288",openproblems_neurips2023,K-02288,K-02288,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc(-c2cc(-c3cccc(O)c3)cnc2N)cc(OC)c1OC,c1ccc(-c2cncc(-c3ccccc3)c2)cc1,train,train,test,excluded
"B cells, BMS-777607",openproblems_neurips2023,BMS-777607,BMS-777607,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,O=C(Nc1ccc(Oc2ccncc2)cc1)c1cccn(-c2ccccc2)c1=O,train,train,train,train
"Myeloid cells, BMS-777607",openproblems_neurips2023,BMS-777607,BMS-777607,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,O=C(Nc1ccc(Oc2ccncc2)cc1)c1cccn(-c2ccccc2)c1=O,test,train,train,train
"B cells, Vorinostat",openproblems_neurips2023,Vorinostat,Vorinostat,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C(CCCCCCC(=O)Nc1ccccc1)NO,c1ccccc1,train,train,train,train
"Myeloid cells, Vorinostat",openproblems_neurips2023,Vorinostat,Vorinostat,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C(CCCCCCC(=O)Nc1ccccc1)NO,c1ccccc1,train,train,train,train
"B cells, Ruxolitinib",openproblems_neurips2023,Ruxolitinib,Ruxolitinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1,train,train,train,train
"Myeloid cells, Ruxolitinib",openproblems_neurips2023,Ruxolitinib,Ruxolitinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1,train,train,train,train
"B cells, AVL-292",openproblems_neurips2023,AVL-292,AVL-292,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,train,train,train,train
"Myeloid cells, AVL-292",openproblems_neurips2023,AVL-292,AVL-292,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,train,train,train,train
"B cells, Trametinib",openproblems_neurips2023,Trametinib,Trametinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,O=c1cc2c(c(Nc3ccccc3)[nH]1)c(=O)n(C1CC1)c(=O)n2-c1ccccc1,train,train,train,train
"Myeloid cells, Trametinib",openproblems_neurips2023,Trametinib,Trametinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,O=c1cc2c(c(Nc3ccccc3)[nH]1)c(=O)n(C1CC1)c(=O)n2-c1ccccc1,train,train,train,train
"B cells, Sgc-cbp30",openproblems_neurips2023,Sgc-cbp30,Sgc-cbp30,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl,c1ccc(CCc2nc3cc(-c4cnoc4)ccc3n2CCN2CCOCC2)cc1,train,train,test,excluded
"Myeloid cells, Sgc-cbp30",openproblems_neurips2023,Sgc-cbp30,Sgc-cbp30,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2C[C@H](C)N2CCOCC2)cc1Cl,c1ccc(CCc2nc3cc(-c4cnoc4)ccc3n2CCN2CCOCC2)cc1,test,train,test,excluded
"B cells, Chlorpheniramine",openproblems_neurips2023,Chlorpheniramine,Chlorpheniramine,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,c1ccc(Cc2ccccn2)cc1,train,train,train,train
"Myeloid cells, Chlorpheniramine",openproblems_neurips2023,Chlorpheniramine,Chlorpheniramine,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,c1ccc(Cc2ccccn2)cc1,train,train,train,train
"B cells, BAY 61-3606",openproblems_neurips2023,BAY 61-3606,BAY 61-3606,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,c1ccc(-c2cc3nccn3c(Nc3ccccn3)n2)cc1,train,train,train,train
"Myeloid cells, BAY 61-3606",openproblems_neurips2023,BAY 61-3606,BAY 61-3606,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1ccc(-c2cc3nccn3c(Nc3ncccc3C(N)=O)n2)cc1OC,c1ccc(-c2cc3nccn3c(Nc3ccccn3)n2)cc1,train,train,train,train
"B cells, LY2090314",openproblems_neurips2023,LY2090314,LY2090314,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,train,train,test,excluded
"Myeloid cells, LY2090314",openproblems_neurips2023,LY2090314,LY2090314,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,train,train,test,excluded
"B cells, Vardenafil",openproblems_neurips2023,Vardenafil,Vardenafil,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nn2cncc12,train,train,train,train
"Myeloid cells, Vardenafil",openproblems_neurips2023,Vardenafil,Vardenafil,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nn2cncc12,test,train,train,train
"B cells, Dasatinib",openproblems_neurips2023,Dasatinib,Dasatinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1,test,train,train,train
"Myeloid cells, Dasatinib",openproblems_neurips2023,Dasatinib,Dasatinib,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1,train,train,train,train
"B cells, AT13387",openproblems_neurips2023,AT13387,AT13387,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,O=C(c1ccccc1)N1Cc2ccc(CN3CCNCC3)cc2C1,test,train,train,train
"Myeloid cells, AT13387",openproblems_neurips2023,AT13387,AT13387,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,O=C(c1ccccc1)N1Cc2ccc(CN3CCNCC3)cc2C1,train,train,train,train
"B cells, Perhexiline",openproblems_neurips2023,Perhexiline,Perhexiline,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,train,train,train,train
"Myeloid cells, Perhexiline",openproblems_neurips2023,Perhexiline,Perhexiline,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,test,train,train,train
"B cells, RVX-208",openproblems_neurips2023,RVX-208,RVX-208,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,train,train,train,train
"Myeloid cells, RVX-208",openproblems_neurips2023,RVX-208,RVX-208,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1,O=c1[nH]c(-c2ccccc2)nc2ccccc12,train,train,train,train
"B cells, Ketoconazole",openproblems_neurips2023,Ketoconazole,Ketoconazole,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,c1ccc([C@@]2(Cn3ccnc3)OC[C@H](COc3ccc(N4CCNCC4)cc3)O2)cc1,train,train,train,train
"Myeloid cells, Ketoconazole",openproblems_neurips2023,Ketoconazole,Ketoconazole,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,c1ccc([C@@]2(Cn3ccnc3)OC[C@H](COc3ccc(N4CCNCC4)cc3)O2)cc1,train,train,train,train
"B cells, Disulfiram",openproblems_neurips2023,Disulfiram,Disulfiram,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCN(CC)C(=S)SSC(=S)N(CC)CC,,train,train,train,train
"Myeloid cells, Disulfiram",openproblems_neurips2023,Disulfiram,Disulfiram,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCN(CC)C(=S)SSC(=S)N(CC)CC,,train,train,train,train
"B cells, Flutamide",openproblems_neurips2023,Flutamide,Flutamide,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,c1ccccc1,test,train,train,train
"Myeloid cells, Flutamide",openproblems_neurips2023,Flutamide,Flutamide,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,c1ccccc1,train,train,train,train
"B cells, Desloratadine",openproblems_neurips2023,Desloratadine,Desloratadine,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,test,train,train,train
"Myeloid cells, Desloratadine",openproblems_neurips2023,Desloratadine,Desloratadine,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,train,train,train,train
"B cells, BMS-536924",openproblems_neurips2023,BMS-536924,BMS-536924,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,O=c1[nH]ccc(NCCc2ccccc2)c1-c1nc2ccc(N3CCOCC3)cc2[nH]1,train,train,train,train
"Myeloid cells, BMS-536924",openproblems_neurips2023,BMS-536924,BMS-536924,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,O=c1[nH]ccc(NCCc2ccccc2)c1-c1nc2ccc(N3CCOCC3)cc2[nH]1,train,train,train,train
"B cells, IKK Inhibitor VII",openproblems_neurips2023,IKK Inhibitor VII,IKK Inhibitor VII,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1,O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1,train,train,train,train
"Myeloid cells, IKK Inhibitor VII",openproblems_neurips2023,IKK Inhibitor VII,IKK Inhibitor VII,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1,O=C(c1ccc(Nc2nccc(-c3cc4ccccc4s3)n2)cc1)N1CCC(N2CCCC2)CC1,train,train,train,train
"B cells, Amiodarone",openproblems_neurips2023,Amiodarone,Amiodarone,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,O=C(c1ccccc1)c1coc2ccccc12,test,train,train,train
"Myeloid cells, Amiodarone",openproblems_neurips2023,Amiodarone,Amiodarone,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,O=C(c1ccccc1)c1coc2ccccc12,test,train,train,train
"B cells, IMD-0354",openproblems_neurips2023,IMD-0354,IMD-0354,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,O=C(Nc1ccccc1)c1ccccc1,train,train,train,train
"Myeloid cells, IMD-0354",openproblems_neurips2023,IMD-0354,IMD-0354,Myeloid cells,Myeloid cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,O=C(Nc1ccccc1)c1ccccc1,train,train,train,train
"B cells, Canertinib",openproblems_neurips2023,Canertinib,Canertinib,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,c1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)cc1,train,train,train,train
"B cells, Alogliptin",openproblems_neurips2023,Alogliptin,Alogliptin,B cells,B cells,PBMC,blood,de_test:private_test,not_available_in_de_h5ad,24h,treated,,de_test.h5ad,de_test,private_test,False,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,O=c1cc(N2CCCCC2)n(Cc2ccccc2)c(=O)[nH]1,train,train,train,train
