dataset,model,model_label,split,seed,n_records,n_gene_sets,mean_pathway_pearson,sd_pathway_pearson,median_pathway_pearson,iqr_pathway_pearson,mean_pathway_rmse,median_pathway_rmse,status,notes
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,24,399,39,0.19474615828195915,0.264023970351546,0.18786372003777954,0.38774545512400277,0.031884261756843425,0.021715163334232908,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,24,399,39,0.1516194278040167,0.3022040455966556,0.13518347837268016,0.42749981105257306,0.035952276702122705,0.027775167329320123,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,24,399,39,0.19534267933192168,0.2934071708130304,0.18086586361040308,0.41787402457799394,0.03610700092453221,0.02826607394050283,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,24,399,39,0.2231396098612616,0.2690998980874099,0.2307434877027733,0.34762678471041814,0.03374885704385012,0.02416703139711779,completed,Loaded completed prediction vectors from transigen_seed024_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,24,399,39,-0.0196652054738418,0.19913772253616852,-0.021691341312006923,0.27660034139487416,0.09146322569616425,0.07980607692724845,completed,Loaded completed prediction vectors from prnet_main30_seed024_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,24,134,39,0.16480423011565037,0.28424581421673617,0.19123473560846688,0.4140105102531998,0.032950707512993026,0.022422076395107255,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,24,134,39,0.12389363404647034,0.3158121920968956,0.17847464904450022,0.40532918396430284,0.0364467835961149,0.028855444240276213,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,24,134,39,0.14404600565498304,0.31173826188423365,0.19079616127208576,0.43807759333185115,0.03633567565962509,0.02802152748654871,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,24,134,39,0.055221728220153435,0.1993954161069631,0.039149907839584004,0.28349684653087864,0.3260201164542232,0.32188262388043687,completed,Loaded completed prediction vectors from transigen_seed024_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,24,134,39,0.041442474645436884,0.26131130803226416,0.01987350026124371,0.36351562810921534,0.4829486589299605,0.4856805208226429,completed,Loaded completed prediction vectors from prnet_main30_seed024_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,25,449,39,0.17778986030778476,0.2802873871890236,0.16285018136226675,0.4098971817718254,0.03161988845943622,0.0211040342429412,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,25,449,39,0.299998464901827,0.28129718626153927,0.2963441986416526,0.4099816998581472,0.029950109667413648,0.021950612358340872,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,25,449,39,0.31352353038912734,0.3006705187402544,0.3135876883976609,0.46410384661328974,0.03008675914025649,0.023326350026187277,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,25,449,39,0.24225630431893033,0.31414362605121043,0.22366675849898243,0.4567427115966151,0.029479785890873703,0.021519454305413042,completed,Loaded completed prediction vectors from transigen_seed025_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,25,449,39,0.06774985116928316,0.2076812937994925,0.07139128498854708,0.2875751004803719,0.052859328302095394,0.048792899221963684,completed,Loaded completed prediction vectors from prnet_main30_seed025_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,25,401,39,0.141484791617445,0.29323514508393256,0.12273021784884848,0.4256658775427383,0.030081425161054987,0.02210879971847867,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,25,401,39,0.14326453328015518,0.31506532569754403,0.1370834656604037,0.45142692323245137,0.031531889850670666,0.024106584449313614,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,25,401,39,0.1895429483914539,0.31502057747128775,0.15988067527523364,0.4454357378185373,0.03187521049867467,0.02572642066274616,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,25,401,39,0.1729765706985272,0.3116765211878327,0.13152545410229857,0.44395524342958653,0.0304728706606769,0.022644627392717356,completed,Loaded completed prediction vectors from transigen_seed025_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,25,401,39,0.07267787625994548,0.20638242605021775,0.07006143027441689,0.28158735220813963,0.05962172398129162,0.059157877469737746,completed,Loaded completed prediction vectors from prnet_main30_seed025_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,25,132,39,0.0822128808712229,0.25703062141894356,0.07619721914398106,0.38221394487333166,0.025008886763422104,0.019606868552410603,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,25,132,39,0.06404687011563952,0.24685058138323537,0.0487132672098777,0.31448651854752074,0.029481401990615018,0.02458268504603854,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,25,132,39,0.04473582240727294,0.2322988064200052,0.04499321660646381,0.26043649557552023,0.03012695792229025,0.025661313946086083,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,25,132,39,0.049922398525296265,0.19021007131714776,0.04306703491438642,0.2560679779675625,0.16530924776368205,0.1640540869484426,completed,Loaded completed prediction vectors from transigen_seed025_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,25,132,39,0.10936164019546965,0.24216647210041348,0.11799587542554785,0.3245687018896345,0.2629175138135454,0.26307155448344244,completed,Loaded completed prediction vectors from prnet_main30_seed025_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,26,431,39,0.19073498028398297,0.27381582830736273,0.19283166880000652,0.4043228074571607,0.030311695017034387,0.020850099801726123,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,26,431,39,0.2830577257692468,0.27105534835948647,0.2875183915862878,0.38002108153538583,0.02975306925310711,0.021521735271161278,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,26,431,39,0.28715536391158986,0.3060497917001658,0.2983231083293455,0.46262881380809884,0.02996906224842122,0.022896222019284564,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,26,431,39,0.22902721771790616,0.3172740386458889,0.21168631393528958,0.4678300408758305,0.029145447740926433,0.02134008019072583,completed,Loaded completed prediction vectors from transigen_seed026_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,26,431,39,0.057403314224299236,0.16314203846488518,0.04589400641612551,0.1989455697269741,0.0786500948852208,0.07554782687107925,completed,Loaded completed prediction vectors from prnet_main30_seed026_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,26,414,39,0.20873132426055965,0.2759537575483683,0.19057020192426377,0.4073202977827704,0.03604481484999675,0.024384889328091124,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,26,414,39,0.15009057427480973,0.28718854311848296,0.12423269693137869,0.4093214704616271,0.0389027843986096,0.027683087908162,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,26,414,39,0.2119102550162202,0.27779357478063404,0.20161273668333243,0.4107274396474075,0.03858726104575664,0.02845061583646006,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,26,414,39,0.2775300230932062,0.2787556835020337,0.2951592274423136,0.3867508074616008,0.035915425977187644,0.025398318993492534,completed,Loaded completed prediction vectors from transigen_seed026_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,26,414,39,0.029261529353612988,0.1905980662910907,0.028972790450863747,0.2758691307624629,0.0677448894269225,0.06048388487817831,completed,Loaded completed prediction vectors from prnet_main30_seed026_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,26,139,39,0.18029861819799864,0.28248195826913997,0.15166796269347008,0.39948371306144076,0.037514193908086635,0.025815787836474903,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,26,139,39,0.16429765327330845,0.24456788064122,0.20399843433565973,0.3582380743290135,0.041553318111544,0.02969190549409627,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,26,139,39,0.17685362734311694,0.24412740403662112,0.1935000492542616,0.3633092906897179,0.04150576450950432,0.029875454038229877,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,26,139,39,-0.004731508657697008,0.14788983536262856,-0.010407238637789043,0.17660344705209702,0.2833817743503343,0.28445792168481315,completed,Loaded completed prediction vectors from transigen_seed026_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,26,139,39,0.07918496600345788,0.28241503620564734,0.07056536036689773,0.4866740382803672,0.47821877765284077,0.4816823865868499,completed,Loaded completed prediction vectors from prnet_main30_seed026_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,27,440,39,0.18741550325754447,0.27823578200151144,0.18606760247057172,0.42349651150112283,0.03320962059079409,0.02210739710379474,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,27,440,39,0.3012592017198964,0.29107453266865824,0.3052290873147876,0.3849816702546789,0.031146345315979908,0.022349232233364075,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,27,440,39,0.31198556069096783,0.3061572458079915,0.32066769494341185,0.4417554681192357,0.031220795796890022,0.023444385902430823,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,27,440,39,0.27649135471587694,0.3066641584803023,0.2560584748983446,0.43872625217527905,0.029943399803033687,0.022059318565395204,completed,Loaded completed prediction vectors from transigen_seed027_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,27,440,39,0.09667419211532784,0.24574669298006374,0.1155769664788957,0.3501628001037579,0.07144242707730547,0.06564984506120065,completed,Loaded completed prediction vectors from prnet_main30_seed027_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,27,398,39,0.17648906582017565,0.27580525257180605,0.19319037012094079,0.39537529358194246,0.03182508619328202,0.02195999018661653,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,27,398,39,0.14889272808947407,0.30658078139582207,0.11771342917601493,0.44736612599606107,0.03423444779830195,0.025087952450720995,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,27,398,39,0.19835181301414204,0.2983319772155271,0.16423627469565316,0.4291023657549981,0.03444919852685642,0.026011072038162997,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,27,398,39,0.2158357270973867,0.29086457758522816,0.22969029371761368,0.44956804100556014,0.03211057226977605,0.02282993783855206,completed,Loaded completed prediction vectors from transigen_seed027_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,27,398,39,0.028756445507374974,0.23750836641268916,0.019900210033888782,0.3246735923908999,0.08193067151408034,0.07205481247384013,completed,Loaded completed prediction vectors from prnet_main30_seed027_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,27,131,39,0.07747656199640787,0.24002777778827453,0.11602786945433555,0.3508785091552926,0.02829067156329172,0.020002812606278286,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,27,131,39,0.006937881537502225,0.24876075270430165,0.007953651615896427,0.35746047236377043,0.03332685113816438,0.02554438584832022,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,27,131,39,0.007252855596568263,0.22737404388619536,0.009941821628745033,0.34576507420986774,0.03382082500622484,0.025945114006085623,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,27,131,39,0.08120270984654707,0.19315957291881916,0.07743714522467261,0.2634228861226334,0.19463973419255404,0.1951802576327391,completed,Loaded completed prediction vectors from transigen_seed027_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,27,131,39,0.08413424286047655,0.2273975334306244,0.07360103849724,0.33081364347604997,0.2087122732300652,0.21074351100349809,completed,Loaded completed prediction vectors from prnet_main30_seed027_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,28,433,39,0.17995241858053213,0.2843936522504016,0.14851474067636633,0.4266965417209797,0.033212148793114425,0.021255279829461713,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,28,433,39,0.30497386453660635,0.2919645619337072,0.3289055226976353,0.43859445750695614,0.03150349006722875,0.02296814814002492,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,28,433,39,0.3219945226887472,0.29714473125895274,0.3290135291542352,0.4556421040991001,0.0315754482965688,0.023910194058104017,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,28,433,39,0.2468663213608664,0.3108754477494711,0.23448525731033681,0.4513119971442572,0.031234939412583203,0.02284288924288235,completed,Loaded completed prediction vectors from transigen_seed028_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,28,433,39,0.030201397785161867,0.22027791392555776,0.018030792973559345,0.30043636380345573,0.05676436826894796,0.04907941900204161,completed,Loaded completed prediction vectors from prnet_main30_seed028_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,28,404,39,0.16093442460529575,0.2888194713284247,0.1587481124185233,0.41409847706918484,0.03161474087702297,0.023678902528309724,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,28,404,39,0.13737598531470757,0.322038194887077,0.133021080879763,0.4652561347877835,0.0338675255883967,0.025496777643761175,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,28,404,39,0.19001664191868659,0.32005882503906025,0.1869172219701512,0.4827899583971703,0.03397396130007035,0.0269637752431066,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,28,404,39,0.21704341929798657,0.30154619088253104,0.19760239706736488,0.4352363484624753,0.03107480870411614,0.02353901224249106,completed,Loaded completed prediction vectors from transigen_seed028_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,28,404,39,0.04573210620016642,0.2246741266899217,0.052728307794438226,0.31694101621426896,0.07578829293699973,0.07110609377436157,completed,Loaded completed prediction vectors from prnet_main30_seed028_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,28,137,39,0.0885825798264858,0.23410960173827322,0.11048155510745575,0.3469645884675826,0.027488692002447957,0.019662245281078395,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,28,137,39,0.020625474741215507,0.20999154862799707,0.024122466591451317,0.25542062341220606,0.03216233094722388,0.0261647287199034,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,28,137,39,0.01939150386412482,0.19923279762698753,0.03453176823475297,0.22703142134224596,0.032619697195666375,0.02742057301975419,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,28,137,39,0.030840960963495406,0.20672368168936314,0.024161815695967908,0.2706950741040115,0.16118332681932127,0.15918925548893725,completed,Loaded completed prediction vectors from transigen_seed028_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,28,137,39,0.10273359987748563,0.25545004210766953,0.132583123923583,0.3976765332587993,0.27221384829447454,0.2719742061679815,completed,Loaded completed prediction vectors from prnet_main30_seed028_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,29,406,39,0.16377204134434017,0.287053358244591,0.14523564257974714,0.43537691053983707,0.03311468706543807,0.022012350547372876,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,29,406,39,0.2897070757179106,0.2860579226072726,0.3160096212009408,0.4270718749788287,0.03192943076860133,0.022479744488934767,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,29,406,39,0.3085537962526218,0.29662670698539695,0.336179513705142,0.40738859616540724,0.031994947170807336,0.02357950406400537,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,29,406,39,0.2093921437750213,0.3086902624631746,0.21128157023787242,0.43466548311208747,0.03238058541916562,0.023598228731352443,completed,Loaded completed prediction vectors from transigen_seed029_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,29,406,39,0.031939582695299076,0.23202058275198403,0.0169997591327877,0.34554684502952493,0.07768413035345008,0.059522013811274324,completed,Loaded completed prediction vectors from prnet_main30_seed029_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,29,419,39,0.17985345849942339,0.2722076960996978,0.16850239561034908,0.3861295093882583,0.030836509310108125,0.022633209306781837,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,29,419,39,0.10102724411010015,0.312732526899723,0.07351677031522705,0.4600530190321434,0.033759412462930655,0.026536145202657672,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,29,419,39,0.15358051650622198,0.3037426313697694,0.16759836309057988,0.42753883574927054,0.03379381646927936,0.027650360309911963,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,29,419,39,0.19749775420297816,0.2772077867545325,0.18154199540853644,0.38363246176194143,0.030629785451106263,0.022417611182368673,completed,Loaded completed prediction vectors from transigen_seed029_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,29,419,39,0.040776628834655354,0.22462630882186876,0.04713453492730624,0.312446057409012,0.05667489287632731,0.05199587591295936,completed,Loaded completed prediction vectors from prnet_main30_seed029_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,29,140,39,0.17417786118387737,0.28052209947352175,0.15965806919167946,0.41874915834803045,0.035728264904759104,0.028436568325283143,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,29,140,39,0.06897349882565436,0.28682008351160326,0.03347732304222452,0.429651262329234,0.03828509743595317,0.030356922804816285,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,29,140,39,0.0773782722657435,0.2849550247575241,0.047293977110315286,0.43771797497128256,0.038437693404259246,0.030337233280761253,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,29,140,39,-0.03355450192373661,0.1655232312205104,-0.05024395615846804,0.23155247602318615,0.10947104833061114,0.1048866827785916,completed,Loaded completed prediction vectors from transigen_seed029_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,29,140,39,-0.0807338211784925,0.2855328960866823,-0.08161435220630085,0.43885298258600924,0.533686224188281,0.5289073132493691,completed,Loaded completed prediction vectors from prnet_main30_seed029_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,30,415,39,0.18063070702785894,0.2756760947235255,0.15666766801293583,0.4019600790467042,0.03410912586979671,0.022444461145543354,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,30,415,39,0.29250126530116755,0.2911947626228985,0.29754962605478485,0.40361320127018063,0.03180796145099289,0.022693464185042873,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,30,415,39,0.3176987979018769,0.30235777785866097,0.32577966382769646,0.45793867932303717,0.03177793148058946,0.024058827141740822,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,30,415,39,0.25865498938884124,0.2978171202828795,0.2571997242501133,0.41628222681291294,0.031165336802334704,0.0220450334683778,completed,Loaded completed prediction vectors from transigen_seed030_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,30,415,39,0.06338731149852324,0.19759544838853735,0.05288704114881642,0.2570469081864638,0.05480185421179957,0.04955663725354173,completed,Loaded completed prediction vectors from prnet_main30_seed030_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,30,435,39,0.15843417258531245,0.2943045949344282,0.14591654552062158,0.45148603434553286,0.030782757370214135,0.021690221007169275,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,30,435,39,0.11340897974262061,0.308292273654528,0.091375615941581,0.4294994144127357,0.03473665884093846,0.026137739586128094,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,30,435,39,0.16328299215458728,0.31469755689647033,0.15366575159585621,0.41748037469861327,0.03467196706132749,0.028134546250804363,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,30,435,39,0.21228386939409263,0.3070325286622133,0.2105415639892238,0.4613755857123348,0.03061212825053059,0.021813534556874806,completed,Loaded completed prediction vectors from transigen_seed030_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,30,435,39,0.04143203439593019,0.17732590478351812,0.03221615325812486,0.2608228891726968,0.04428370905552596,0.039185681347947025,completed,Loaded completed prediction vectors from prnet_main30_seed030_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,30,145,39,0.08149685086618508,0.29131223560328934,0.052342771996389516,0.44107299786884574,0.03563805007431397,0.02543122688923914,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,30,145,39,0.060804571016497805,0.2651470905588655,0.07531255770938108,0.3540890570524452,0.03894456286385665,0.028496233533032597,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,30,145,39,0.06044541744089239,0.27849080015047994,0.05155438739196958,0.3830025114670604,0.039452424480025824,0.029011622577850553,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,30,145,39,0.051999870300850654,0.25584757939300945,0.07623014175096596,0.3795943911993848,0.27517700967702446,0.27237390316121735,completed,Loaded completed prediction vectors from transigen_seed030_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,30,145,39,0.057618398099950056,0.28668325071186634,0.06743467843889735,0.41898459021328105,0.5004467658698543,0.4935677339563337,completed,Loaded completed prediction vectors from prnet_main30_seed030_cell_scaffold_heldout.npz.
